"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"So many wonderful entries in this year’s #Doodle4Google. Congrats to the winner Akilah! https://t.co/x96l4qrmTC https://t.co/lTntv75KpN",FALSE,546,NA,2016-03-22 04:58:53,FALSE,NA,"712141476658941952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",199,FALSE,FALSE,NA,NA
"Happy Saint Patrick's Day! https://t.co/c6gZMvpjwA",FALSE,234,NA,2016-03-17 22:17:24,FALSE,NA,"710590886409703424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",47,FALSE,FALSE,NA,NA
"RT @demishassabis: Congratulations to the amazing Lee Sedol and #AlphaGo team for an unbelievable 5-game match that will go down in history…",FALSE,0,NA,2016-03-15 14:41:51,FALSE,NA,"709751468480331776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",381,TRUE,FALSE,NA,NA
"RT @demishassabis: Lee Sedol wins game 4!!! Congratulations! He was too good for us today and pressured #AlphaGo into a mistake that it cou…",FALSE,0,NA,2016-03-13 17:34:36,FALSE,NA,"709070167787999232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",3127,TRUE,FALSE,NA,NA
"Auschwitz survivor is the oldest man in the world, incredible story https://t.co/BR1iKhhbW1",FALSE,453,NA,2016-03-13 05:02:22,FALSE,NA,"708880862994018310",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",278,FALSE,FALSE,NA,NA
"Excited to share #AndroidN early this year

 https://t.co/TAO5Qw3O9P",FALSE,493,NA,2016-03-09 20:02:12,FALSE,NA,"707657762977685504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",265,FALSE,FALSE,NA,NA
"Like #AlphaGo’s big win, AI will help us tackle complex challenges we previously thought impossible.https://t.co/ykXVJfFMYj",FALSE,514,NA,2016-03-09 17:37:31,FALSE,NA,"707621349020160000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",363,FALSE,FALSE,NA,NA
"RT @mat: Feels weird to root for AlphaGo - yet its victory is in its way the greater human achievement. When AlphaGo wins it is a triumph o…",FALSE,0,NA,2016-03-09 08:12:20,FALSE,NA,"707479118917439488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",111,TRUE,FALSE,NA,NA
"Incredible moment for AI. Congrats to AlphaGo and Lee Sedol for a great game. More to come! https://t.co/0Ekk1C3wmg",FALSE,691,NA,2016-03-09 07:57:26,FALSE,NA,"707475368559546368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",422,FALSE,FALSE,NA,NA
"RT @mustafasuleymn: Love it... The DeepMind office in London is packed at 5am for the big match. Enjoy guys! :-) https://t.co/oP31r0a23i",FALSE,0,NA,2016-03-09 04:56:44,FALSE,NA,"707429894838493185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",107,TRUE,FALSE,NA,NA
"#OneDayIWill see a world where we all have a shot at dreaming big. https://t.co/Zjt2mFmEEv",FALSE,1081,NA,2016-03-09 04:55:49,FALSE,NA,"707429662943813632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",422,FALSE,FALSE,NA,NA
"RT @demishassabis: Only a few days to go! crazy excitement in Seoul, 500+ journalists covering the match, on national TV in Korea, Japan, a…",FALSE,0,NA,2016-03-05 17:33:32,FALSE,NA,"706170796662599681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",122,TRUE,FALSE,NA,NA
"Proud to have Google engineers working w/ @UNICEF to help analyze &amp; map Zika virus response https://t.co/owq3AISLtz",FALSE,425,NA,2016-03-03 21:50:36,FALSE,NA,"705510712370601984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",173,FALSE,FALSE,NA,NA
"@GOettingerEU Great meeting with you. We agree #DSM + #DigitalSkills = #GrowthEngine for European economy. See you in CA soon.",FALSE,37,"GOettingerEU",2016-02-25 13:50:04,FALSE,"702816220756766720","702853069600628736","869894239","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",26,FALSE,FALSE,NA,NA
"RT @GoogleEnFrance: ""Avec le fonds pour l'innovation DNI, nous allons allouer 27M€ pour 128 projets dans 23 pays""
#SundarParis https://t.co…",FALSE,0,NA,2016-02-24 15:49:07,FALSE,NA,"702520641229029376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",56,TRUE,FALSE,NA,NA
"RT @JigsawTeam: Today @sundarpichai announced the expansion of Shield. We use Google infrastructure to defend independent news sites https:…",FALSE,0,NA,2016-02-24 15:46:19,FALSE,NA,"702519934358786048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",97,TRUE,FALSE,NA,NA
"Important step toward a better mobile web—fast, responsive news content, available directly from Search. #AMPproject https://t.co/K2HSEDO0WZ",FALSE,455,NA,2016-02-24 15:45:46,FALSE,NA,"702519795934171137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",301,FALSE,FALSE,NA,NA
"RT @Android: Hello from Barcelona! If you’re at #MWC16 be sure to swing by and say hi! #AndroidMWC https://t.co/yQeh7pvJmz",FALSE,0,NA,2016-02-22 17:46:29,FALSE,NA,"701825402545647616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",315,TRUE,FALSE,NA,NA
"Excited to be working w/leading operators &amp; @gsma to fuel open, improved messaging experience with RCS https://t.co/vVhZKpddVl",FALSE,234,NA,2016-02-22 08:26:57,FALSE,NA,"701684587869687808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",115,FALSE,FALSE,NA,NA
"RT @lockheimer: Day 1! #AndroidMWC #MWC16 https://t.co/lQvX75zZiX",FALSE,0,NA,2016-02-22 07:23:48,FALSE,NA,"701668696033509376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",126,TRUE,FALSE,NA,NA
"RT @hayley_nelson: Google Translate surpasses 100 languages via @FortuneMagazine https://t.co/ovFg0Hxwxq",FALSE,0,NA,2016-02-19 05:08:47,FALSE,NA,"700547555633942528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",62,TRUE,FALSE,NA,NA
"Glad you enjoyed the ride, PM @LeeHsienLoong! Appreciated your insights on the eng team we’re building in Singapore https://t.co/EjorJcPBzc",FALSE,197,NA,2016-02-19 03:23:22,FALSE,NA,"700521026770247680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",60,FALSE,FALSE,NA,NA
"Honored to host President @Jokowi at @Google today, discussed plan to train 100k developers https://t.co/37RblEfIdX https://t.co/EyW5xZJLDL",FALSE,574,NA,2016-02-18 05:14:22,FALSE,NA,"700186574638575617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",341,FALSE,FALSE,NA,NA
"@gaberivera thanks, next time, it was my first tweet storm:)",FALSE,296,"gaberivera",2016-02-18 00:04:48,FALSE,"700106387079110656","700108668591681536","817288","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",21,FALSE,FALSE,NA,NA
"5/5 Looking forward to a thoughtful and open discussion on this important issue",FALSE,1434,NA,2016-02-17 23:48:09,FALSE,NA,"700104478360342528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1023,FALSE,FALSE,NA,NA
"4/5 But that’s wholly different than requiring companies to enable hacking of customer devices &amp; data. Could be a troubling precedent",FALSE,2003,NA,2016-02-17 23:47:58,FALSE,NA,"700104433183502336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1697,FALSE,FALSE,NA,NA
"3/5 We build secure products to keep your information safe and we give law enforcement access to data based on valid legal orders",FALSE,1284,NA,2016-02-17 23:47:47,FALSE,NA,"700104383762026496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1270,FALSE,FALSE,NA,NA
"2/5 We know that law enforcement and intelligence agencies face significant challenges in protecting the public against crime and terrorism",FALSE,1177,NA,2016-02-17 23:47:37,FALSE,NA,"700104342720761856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1093,FALSE,FALSE,NA,NA
"1/5 Important post by @tim_cook. Forcing companies to enable hacking could compromise users’ privacy",FALSE,2760,NA,2016-02-17 23:47:26,FALSE,NA,"700104298600886272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",2401,FALSE,FALSE,NA,NA
"Amazing that the LIGO team had 1000 authors. What great team work! https://t.co/WgOe5BuCg3",FALSE,325,NA,2016-02-11 16:21:45,FALSE,NA,"697817808579604481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",133,FALSE,FALSE,NA,NA
"Great moment for science. Congrats to the team for discovering gravitational waves! https://t.co/Yy4CW4ay6d",FALSE,452,NA,2016-02-11 16:17:52,FALSE,NA,"697816833714302976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",261,FALSE,FALSE,NA,NA
"@mollyfud @MCG that definitely is on my bucket list",FALSE,30,"mollyfud",2016-02-08 16:28:42,FALSE,"696501836296122369","696732393881776129","56733","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",4,FALSE,FALSE,NA,NA
"Great game, even more so meeting a true NFL legend Ronnie Lott #SB50 https://t.co/pUPjBsbYEh",FALSE,459,NA,2016-02-08 01:09:49,FALSE,NA,"696501150405668865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",69,FALSE,FALSE,NA,NA
"RT @gmail: Thanks a billion for helping us make Gmail better and better!
https://t.co/Rd82YqwGjl",FALSE,0,NA,2016-02-01 23:09:47,FALSE,NA,"694296617004851201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",637,TRUE,FALSE,NA,NA
"RT @tim: Google Cardboard ""just 1st step"" in VR @sundarpichai says. ""Beyond these early efforts you’ll see a lot more from us &amp; our partner…",FALSE,0,NA,2016-02-01 23:07:08,FALSE,NA,"694295948025921537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",43,TRUE,FALSE,NA,NA
"RT @johnmaeda: “No computer has ever been designed that is ever aware of what it’s doing; but most of the time, we aren’t either.” —#Marvin…",FALSE,0,NA,2016-01-30 01:52:25,FALSE,NA,"693250380617023488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",367,TRUE,FALSE,NA,NA
"Nice article from Wired on Deepmind and Go
https://t.co/NJNP0QfzLo",FALSE,408,NA,2016-01-28 17:43:20,FALSE,NA,"692764912708227072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",226,FALSE,FALSE,NA,NA
"Meaningful progress in AI from Google Deepmind. Its going to be a great game w/ Lee Sedol. https://t.co/hKDAnZMliS https://t.co/YnyVPNdu1I",FALSE,401,NA,2016-01-27 18:26:31,FALSE,NA,"692413391185534977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",293,FALSE,FALSE,NA,NA
"RT @google: A year and a half of @googlecardboard already? Is this VReal life? https://t.co/g7wObu7sg3 https://t.co/TJIGhQNnEp",FALSE,0,NA,2016-01-27 18:15:49,FALSE,NA,"692410696475238405",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",211,TRUE,FALSE,NA,NA
"RIP Prof. Minsky. AI pioneer. Thanks for all your contributions.",FALSE,356,NA,2016-01-26 16:20:47,FALSE,NA,"692019359405858816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",120,FALSE,FALSE,NA,NA
"@KatieS inspiring to see how you managed it all well and stayed on top of it, wish you the best!",FALSE,58,"KatieS",2016-01-25 05:12:01,FALSE,"691486567886561280","691488672038805504","94143715","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",7,FALSE,FALSE,NA,NA
"@YouTube creators are interviewing @POTUS at the @WhiteHouse today. Watch live at https://t.co/sEFEvwULxQ #YouTubeAsksObama",FALSE,129,"YouTube",2016-01-15 17:55:30,FALSE,NA,"688056931982929920","10228272","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",61,FALSE,FALSE,NA,NA
"I/O'16 coming to neighborhood where it all started 10 yrs ago: Shoreline Amphitheatre in Mountain View, May 18-20. More details soon. #io16",FALSE,2596,NA,2016-01-12 17:30:36,FALSE,NA,"686963501219233792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1712,FALSE,FALSE,NA,NA
"Incredible achievement for #SpaceX , congratulations to the team. Inspiring to see such progress",FALSE,878,NA,2015-12-22 16:17:58,FALSE,NA,"679335075331203072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",260,FALSE,FALSE,NA,NA
"Enjoyed meeting @dongatory, creator of Flappy Bird, in Hanoi today, amazing where next great developer can come from https://t.co/oBKhItpGFs",FALSE,1484,NA,2015-12-22 12:47:44,FALSE,NA,"679282169013862400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",509,FALSE,FALSE,NA,NA
"@narendramodi was a real pleasure seeing you again, thank you for a very productive discussion!",FALSE,1034,"narendramodi",2015-12-17 16:33:01,FALSE,"677472579569905665","677526925171003393","18839785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",554,FALSE,FALSE,NA,NA
"RT @bhogleharsha: Here's one view of the selfie with @sundarpichai. This 360deg selfie is quite something. https://t.co/0NAf1TJ6v0",FALSE,0,NA,2015-12-17 10:06:02,FALSE,NA,"677429536334610432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",1273,TRUE,FALSE,NA,NA
"RT @narendramodi: #ClimateChange remains a challenge but #ParisAgreement demonstrates how every nation rose to the challenge, working towar…",FALSE,0,NA,2015-12-13 06:55:03,FALSE,NA,"675931924951523328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",1301,TRUE,FALSE,NA,NA
"Amazing to see countries come together to tackle such a difficult and important issue #COP21  https://t.co/HCgemgjXzS",FALSE,352,NA,2015-12-13 01:29:43,FALSE,NA,"675850051277557761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",152,FALSE,FALSE,NA,NA
"RT @FiveThirtyEight: It's time to take the Warriors' chances of going 73-9 seriously https://t.co/2EMvzHMFkj https://t.co/pf2BLRvKNY",FALSE,0,NA,2015-12-13 01:27:59,FALSE,NA,"675849616877727744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",88,TRUE,FALSE,NA,NA
"Really excited to see the developments here! https://t.co/x8zRjnU0tN",FALSE,184,NA,2015-12-12 23:40:30,FALSE,NA,"675822564082499584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",45,FALSE,FALSE,NA,NA
"@mgsiegler thanks MG, not quite 500ish words but tried:)",FALSE,91,"mgsiegler",2015-12-12 06:19:48,FALSE,"675558262679343105","675560664362975232","652193","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",7,FALSE,FALSE,NA,NA
"@anildash that did make me laugh. Am sure many are thankful that I am not a doctor:)",FALSE,80,"anildash",2015-12-12 04:17:28,FALSE,"675520885625851906","675529876741316608","36823","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",9,FALSE,FALSE,NA,NA
"Let’s not let fear defeat our values. My first medium post here https://t.co/JXt7qQFFNG",FALSE,2164,NA,2015-12-12 02:48:58,FALSE,NA,"675507605851140096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1648,FALSE,FALSE,NA,NA
"@marissamayer @zackbogue huge congrats!",FALSE,81,"marissamayer",2015-12-10 17:35:36,FALSE,"674999401975119872","675005959874351104","17503180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",13,FALSE,FALSE,NA,NA
"Very fun look back at 2015 in YT trends w/#YouTubeRewind. The top 10 videos = 25M hrs of watch time! https://t.co/RpOwL8WZM1",FALSE,223,NA,2015-12-09 21:46:16,FALSE,NA,"674706654689038336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",94,FALSE,FALSE,NA,NA
"Proud that Google already buys more renewable energy than any other company. Announced last week we’ll buy 2x more https://t.co/HJgujajXDJ",FALSE,464,NA,2015-12-08 06:51:02,FALSE,NA,"674118974343282688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",188,FALSE,FALSE,NA,NA
"@TheVMujagond thanks, its live at https://t.co/aonZkd2A77 #ChennaiFloods",FALSE,121,"TheVMujagond",2015-12-02 07:17:29,FALSE,"671768386783850496","671951302792908800","137672882","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",133,FALSE,FALSE,NA,NA
"RT @GoogleCR: Crisis Response has activated for the #ChennaiFloods, we've published official + crowdsourced flood resources here https://t.…",FALSE,0,NA,2015-12-02 07:15:35,FALSE,NA,"671950824839352320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",593,TRUE,FALSE,NA,NA
"It’s #GivingTuesday. Fund a @DonorsChoose project &amp; Google will match https://t.co/U5NPjdECRw. More ways to give at https://t.co/LqAyPDfjUj",FALSE,155,NA,2015-12-01 19:06:46,FALSE,NA,"671767413768126465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",90,FALSE,FALSE,NA,NA
